公司全名,公司简称,公司规模,融资阶段,区域,职位名称,工作经验,学历要求,工资,职位福利
逸途（北京）科技有限公司,逸途科技,50-150人,A轮,朝阳区,初级人工智能算法工程师,不限,本科,15k-20k,"免费水果,五险一金,健身体检,定期团建"
北京车势科技有限公司,车势科技,150-500人,A轮,朝阳区,人工智能算法工程师,3-5年,硕士,20k-30k,"工作居住证,环境好,国际化"
北京一览科技有限公司,一览科技,150-500人,B轮,朝阳区,AI算法研究员,不限,本科,15k-30k,"福利优厚,技术氛围好"
北京猎户星空科技有限公司,猎户星空,500-2000人,A轮,朝阳区,机械臂算法工程师,应届毕业生,硕士,19k-30k,前沿科技，牛人云集，扁平管理，优质福利
北京因果树网络科技有限公司,InnoTREE,50-150人,B轮,海淀区,搜索算法工程师,不限,本科,20k-30k,技能提升
深圳晶泰科技有限公司,晶泰科技,50-150人,B轮,海淀区,高级算法工程师（药物研发方向）,3-5年,博士,20k-40k,"五险一金,年底双薪,带薪年假,MIT大牛"
灵动科技（北京）有限公司,灵动科技,50-150人,A轮,海淀区,控制算法工程师（EE）,3-5年,本科,20k-40k,"风口行业,大神坐镇,技术落地,商业化"
北京友道互联电子商务有限公司,用户与互联网应用全新方式的对接,15-50人,B轮,朝阳区,广告算法工程师,3-5年,本科,20k-25k,"五险一金,带薪年假,节日福利,弹性工作"
北京翼辉信息技术有限公司,翼辉信息,50-150人,A轮,海淀区,人工智能算法工程师,1-3年,本科,15k-25k,"五险一金,超长年假,员工团建,节日礼品"
广州小鹏汽车科技有限公司,小鹏汽车,150-500人,A轮,海淀区,对话系统算法高级工程师/资深工程师/专家,3-5年,本科,20k-40k,"年底双薪,午餐补贴"
北京初速度科技有限公司,Momenta,150-500人,B轮,海淀区,激光雷达感知算法研发工程师,不限,本科,20k-40k,发展前景
北京九章云极科技有限公司,九章云极科技,150-500人,B轮,海淀区,算法专家,3-5年,本科,20k-35k,"技术大牛,领导好,弹性工作,扁平化管理"
驭势科技（北京）有限公司,驭势科技,50-150人,A轮,房山区,规划控制算法工程师,不限,硕士,15k-30k,"无人驾驶,合伙人制度,工作餐,大牛多"
北京数美时代科技有限公司,数美,150-500人,B轮,朝阳区,广告算法工程师,1-3年,本科,20k-40k,"海量数据,大牛云集,股票期权,飞速发展"
北京猎户星空科技有限公司,猎户星空,500-2000人,A轮,朝阳区,环境建模算法工程师,1-3年,硕士,18k-35k,牛人云集
北京惠福康信息咨询有限公司,安心医生,50-150人,B轮,朝阳区,推荐算法工程师,1-3年,本科,18k-25k,"前景行业,快乐工作,成功型老板"
杭州云脑科技有限公司,云脑科技,15-50人,A轮,朝阳区,算法推荐工程师,3-5年,本科,21k-36k,"人工智能,多种隐性福,午餐,13薪奖金"
深圳佑驾创新科技有限公司,MINIEYE,50-150人,A轮,海淀区,视觉算法工程师,3-5年,硕士,15k-30k,"无人驾驶,海归团队,车厂合作,扁平化管理"
北京周同科技有限公司,周同科技,50-150人,A轮,朝阳区,高级算法工程师（AI智能）,1-3年,硕士,20k-40k,"五险一金,补充医疗,全额缴纳,午餐补贴"
北京享阅教育科技有限公司,考拉阅读,150-500人,B轮,海淀区,推荐算法工程师,3-5年,本科,15k-25k,"扁平化,空间足,晋升快,大牛多"
芋头科技（杭州）有限公司,Rokid,150-500人,B轮,海淀区,算法移植优化工程师,1-3年,本科,20k-40k,"博士云集,年底双薪,绩效奖金,期权鼓励"
北京初速度科技有限公司,Momenta,150-500人,B轮,海淀区,路径规划算法工程师,不限,本科,20k-40k,发展前景
北京言之有物科技有限公司,言之有物科技,50-150人,A轮,朝阳区,推荐算法工程师,1-3年,本科,20k-35k,"工作氛围好,五险一金,时尚电商,扁平管理"
北京斗米优聘科技发展有限公司,斗米,500-2000人,B轮,海淀区,算法专家,3-5年,本科,20k-40k,"行业领先,发展空间,七险一金,团队氛围"
瑞幸咖啡（天津）有限公司,瑞幸咖啡,2000人以上,未融资,海淀区,高级业务算法工程师,5-10年,本科,20k-40k,"发展前景,年底双薪,新零售"
北京小川在线网络技术有限公司,最右,150-500人,B轮,海淀区,推荐算法工程师,1-3年,本科,20k-40k,"成长空间大,高薪高股,大牛云集,不打卡"
灵动科技（北京）有限公司,灵动科技,50-150人,A轮,海淀区,视觉算法工程师,3-5年,本科,20k-35k,"风口行业,大神团队,技术落地,商业化"
深思考人工智能机器人科技（北京）有限公司,深思考人工智能机器人,50-150人,A轮,海淀区,计算机视觉算法工程师,不限,硕士,15k-30k,"纯AI公司,前沿公司,大平台"
瑞幸咖啡（天津）有限公司,瑞幸咖啡,2000人以上,未融资,海淀区,高级业务算法工程师,3-5年,本科,20K-40K,互联网新零售业务公司
北京初速度科技有限公司,Momenta,150-500人,B轮,海淀区,高精地图资深算法工程师(路网处理),不限,不限,20k-40k,"技术提升,免费三餐"
彼乐智慧科技（北京）有限公司,彼乐智慧,15-50人,天使轮,海淀区,图像算法工程师,3-5年,硕士,20k-30k,"图像大牛,教育行业,国资背景"
北京猎户星空科技有限公司,猎户星空,500-2000人,A轮,朝阳区,机器视觉与机械臂算法工程师,不限,硕士,18k-35k,"牛人密布,高薪"
北京快鱼电子股份公司,快鱼电子,150-500人,未融资,海淀区,音频算法工程师,1-3年,硕士,20k-40k,"前瞻技术,氛围好,学习资源多,福利好"
北京零零无限科技有限公司,零零无限,50-150人,A轮,朝阳区,人工智能算法工程师,1-3年,本科,20k-40k,"优秀团队,发展空间大,无人机"
北京慧闻科技发展有限公司,慧闻科技,50-150人,未融资,西城区,人工智能算法工程师,1-3年,硕士,15k-30k,"人工智能,算法,深度学习,机器人"
平安医疗科技有限公司,平安医疗科技研究院,2000人以上,未融资,朝阳区,AI算法研究员,1-3年,硕士,15k-30k,精英团队
北京多面体科技有限公司,多面体科技,少于15人,天使轮,海淀区,视觉算法工程师,1-3年,硕士,15k-30k,"五险一金,技术大牛,股票期权,福利多多"
北京蓦然认知科技有限公司,蓦然认知科技,50-150人,A轮,海淀区,推荐算法工程师,3-5年,本科,20k-40k,"扁平化管理,同事优秀,非996,技术氛围浓"
北京云动数字媒体技术有限公司,会小二网,150-500人,B轮,朝阳区,推荐算法工程师,1-3年,本科,20k-40k,行业领先、顶级VC、精英团队、期权奖励
北京天工矩阵信息技术有限公司,天工矩阵,50-150人,A轮,大兴区,搜索算法工程师,3-5年,本科,15k-30k,"成长空间,期权激励,丰厚奖金"
北京航天泰睿科技有限公司,航天泰睿,50-150人,未融资,海淀区,通信算法工程师,3-5年,本科,16k-25k,"团队厉害,单身宿舍,股权激励,有活力"
创新工场（北京）企业管理股份有限公司,创新工场AI工程院,50-150人,未融资,海淀区,算法工程师（运筹优化）,3-5年,硕士,20k-40k,"大牛团队,朝阳行业,员工福利"
北京时代拓灵科技有限公司,时代拓灵,15-50人,天使轮,东城区,高级语音算法工程师,3-5年,硕士,20k-40k,"前沿算法,五险一金,股权激励,弹性工作制"
小糖互联（北京）网络科技有限公司,糖豆,50-150人,B轮,海淀区,高级搜索算法工程师,3-5年,本科,20k-40k,"蓝海领域,追求极致,弹性工作,六险一金"
芋头科技（杭州）有限公司,Rokid,150-500人,B轮,海淀区,声纹算法工程师/说话人识别算法工程师,不限,硕士,20k-40k,"博士云集,人工智能,年底双薪,期权奖励"
北京文通科技有限公司,文通科技,150-500人,未融资,海淀区,图像算法工程师,1-3年,硕士,15k-20k,"五险一金,年底双薪,免费旅游"
北京新美互通科技有限公司,Kika Tech(新美互通),150-500人,B轮,东城区,推荐算法工程师,3-5年,本科,20k-40k,发展空间大
搜游网络科技（北京）有限公司,搜游网络,50-150人,B轮,海淀区,高级3D算法工程师,1-3年,本科,20k-40k,"H5游戏,Web3D,游戏引擎"
北京蓝莓时节科技有限公司,蓝莓时节,15-50人,A轮,朝阳区,推荐算法工程师,3-5年,本科,20k-40k,六险一金
杭州云脑科技有限公司,云脑科技,15-50人,A轮,朝阳区,图像处理算法工程师,3-5年,硕士,15k-30k,"五险一金,零食饮料,弹性工作,硅谷团队"
北京零零无限科技有限公司,零零无限,50-150人,A轮,朝阳区,视觉算法工程师,1-3年,本科,15k-30k,"优秀团队,发展空间大,无人机"
奥本未来（北京）科技有限责任公司,奥本未来,15-50人,天使轮,海淀区,图形/视觉算法工程师,不限,本科,15k-30k,"精英团队,成长空间大,股权激励,技术大牛"
达闼科技（北京）有限公司,达闼科技,150-500人,B轮,朝阳区,3D图形算法研发工程师,3-5年,本科,20k-40k,"行业前景好,公司潜力大,发展空间大,福利待遇佳"
北京迷幻网络科技有限公司,迷幻科技,15-50人,A轮,朝阳区,推荐算法工程师,1-3年,本科,20k-40k,"公司发展好,氛围自由,薪酬待遇好,扁平化管理"
北京布本智能科技有限公司,布本智能,15-50人,A轮,朝阳区,推荐算法工程师,1-3年,本科,20k-40k,"创业公司,扁平化管理,五险一金,温馨团建"
北京领骏科技有限公司,领骏科技,15-50人,天使轮,海淀区,无人车决策算法工程师,1-3年,本科,15k-25k,"五险一金,免费午餐,定期体检,节假日福利"
北京矩视智能科技有限公司,矩视智能,15-50人,天使轮,海淀区,视觉算法工程师,1-3年,硕士,15k-30k,"人工智能,技术前沿,风口领域,待遇好"
北京新美互通科技有限公司,Kika Tech(新美互通),150-500人,B轮,东城区,推荐算法工程师,1-3年,本科,20k-40k,优秀团队
杭州云脑科技有限公司,云脑科技,15-50人,A轮,朝阳区,机器学习算法工程师,1-3年,本科,18k-36k,"五险一金,机器学习,午餐零食,健身房"
达闼科技（北京）有限公司,达闼科技,150-500人,B轮,朝阳区,语音合成算法工程师,3-5年,硕士,20k-40k,"行业前景好,公司潜力大,发展空间大,福利待遇佳"
北京雷石世纪科技有限公司,北京雷石公司,150-500人,A轮,朝阳区,音频算法工程师,3-5年,本科,20k-40k,"六险一金,带薪年假,扁平管理,领导赞"
北京羿娲科技有限公司,羿娲科技,15-50人,天使轮,海淀区,视觉算法工程师,1年以下,硕士,15k-30k,"试用期全薪,五险一金,全年14薪,股权激励"
北京推题科技有限公司,推题科技,15-50人,天使轮,海淀区,推荐算法工程师,1-3年,本科,18k-30k,"人工智能,算法实验"
北京芯盾时代科技有限公司,Trusfort芯盾时代,50-150人,B轮,海淀区,机器学习算法工程师,3-5年,本科,20k-35k,"五险一金,员工旅游,餐补,通讯补助"
北京奇点机智信息技术有限公司,奇点机智,15-50人,A轮,海淀区,语音识别算法工程师,1-3年,本科,20k-40k,"从0开始,语音识别,语音模型,技术大牛"
北京意锐新创科技有限公司,意锐,150-500人,B轮,海淀区,图像算法工程师,3-5年,硕士,20k-40k,二维码支付
中科物栖（北京）科技有限责任公司,中科物栖,50-150人,A轮,海淀区,算法性能优化工程师,3-5年,硕士,20k-40k,"算法优化,深度学习,AI,人工智能"
平安医疗科技有限公司,平安医疗科技研究院,2000人以上,未融资,朝阳区,算法科学家,1-3年,硕士,20k-40k,精英团队
北京博智天下信息技术有限公司,朗播网,150-500人,B轮,海淀区,语音识别算法工程师,1-3年,本科,15k-30k,"五险一金,带薪年假,股票期权,免费健身"
驭势科技（北京）有限公司,驭势科技,50-150人,A轮,海淀区,计算机视觉算法工程师,不限,本科,15k-30k,"无人驾驶,合伙人制度,工作餐,弹性工作"
北京展心展力信息科技有限公司,展心展力,15-50人,A轮,朝阳区,推荐算法工程师,3-5年,本科,18k-35k,"环境好,福利多,房补,餐补"
元贞佑方(北京)科技发展有限公司,元贞,15-50人,未融资,朝阳区,推荐算法工程师,3-5年,本科,20K-40K,八险一金，B轮千万美金融资，硅谷文化
苏州天瞳威视电子科技有限公司,CalmCar Vision,50-150人,A轮,海淀区,视觉算法工程师,1-3年,硕士,15k-30k,"年底双薪,午餐补助,弹性管理,团队聚餐"
北京第三石科技发展有限公司,第三石科技,50-150人,B轮,朝阳区,高级搜索算法工程师,3-5年,本科,20k-40k,招募有潜力有眼光的算法工程师~
触景无限科技（北京）有限公司,触景无限,50-150人,B轮,海淀区,双目视觉算法工程师,1-3年,硕士,15k-25k,"14薪,年终奖金,带薪年假,五险一金"
北京银河润泰科技有限公司,北京银河润泰,50-150人,A轮,朝阳区,视觉算法工程师,1-3年,硕士,18k-32k,五险一金、不打卡、无限量零食供应等
北京猎户星空科技有限公司,猎户星空,500-2000人,A轮,朝阳区,语音信号处理算法工程师,1-3年,本科,15k-30k,行业大牛，人工智能，前沿技术及产品
上海摩象网络科技有限公司,上海摩象网络科技有限公司,50-150人,A轮,海淀区,图像算法工程师,3-5年,硕士,20k-40k,晋升空间大
慧影医疗科技（北京）有限公司,慧影医疗,50-150人,B轮,海淀区,图像算法工程师,3-5年,本科,20k-40k,"平台好,机会多,待遇好"
北京炼道科技有限公司,炼道科技,15-50人,天使轮,朝阳区,视觉算法研发工程师,1-3年,本科,15k-30k,"行业前景好,技术大牛,优质团队,高薪酬福利"
创新工场（北京）企业管理股份有限公司,创新工场AI工程院,50-150人,未融资,海淀区,图像/视觉算法工程师（新零售方向）,3-5年,本科,20k-40k,"nice领,优质团队,上升空间大"
北京芯盾时代科技有限公司,Trusfort芯盾时代,50-150人,B轮,海淀区,安全算法研究员,3-5年,本科,20k-35k,"五险一金,节日福利,出国团建,年终奖"
北京万协通信息技术有限公司,万协通,50-150人,未融资,海淀区,算法开发工程师（安全算法）,3-5年,本科,15k-20k,五险一金
